make,model,part,total_paid
VOLKSWAGEN,POLO,Flywheel ,846.14
VOLKSWAGEN,TRANSPORTER,Turbocharger,843.40
VOLKSWAGEN,GOLF,Ecu (Other),842.06
VOLKSWAGEN,TOUAREG,Oil Leaks,840.60
VOLKSWAGEN,GOLF,Flywheel ,837.27
VOLKSWAGEN,GOLF GTI,Gearbox (Various Faults),834.00
VOLKSWAGEN,TRANSPORTER,Fuel Injection Pump,824.83
VOLKSWAGEN,CADDY,Turbocharger,800.08
VOLKSWAGEN,TRANSPORTER,Clutch (Various Faults),800.00
VOLKSWAGEN,GOLF,Electrical ,779.50
VOLKSWAGEN,TRANSPORTER,Turbocharger,777.50
VOLKSWAGEN,CADDY,Fuel Injectors,776.40
VOLKSWAGEN,JETTA,,766.80
VOLKSWAGEN,GOLF,Turbocharger,764.44
VOLKSWAGEN,SHARAN,Turbocharger,761.63
VOLKSWAGEN,TOURAN,Water Pump,752.81
VOLKSWAGEN,TIGUAN,Air Con (Various Faults),752.78
VOLKSWAGEN,TRANSPORTER,Fuel Injectors,752.01
VOLKSWAGEN,GOLF,Gearbox (Various Faults),750.00
VOLKSWAGEN,AMAROK,Clutch (Various Faults),747.96
VOLKSWAGEN,POLO,Clutch (Various Faults),747.04
VOLKSWAGEN,GOLF,Brakes (Various Faults),741.90
VOLKSWAGEN,CADDY,Fuel System,738.80
VOLKSWAGEN,GOLF,E.G.R Valve,734.40
VOLKSWAGEN,GOLF,Turbocharger,732.33
VOLKSWAGEN,POLO,Electrical ,732.04
VOLKSWAGEN,CADDY,E.G.R Valve,727.36
VOLKSWAGEN,CADDY,Fuel Injectors,726.40
VOLKSWAGEN,CRAFTER,Clutch (Various Faults),719.02
VOLKSWAGEN,PASSAT,Fuel Injection Pump,717.70
VOLKSWAGEN,POLO,Engine (Various Faults),717.66
VOLKSWAGEN,PASSAT,Turbocharger,715.00
VOLKSWAGEN,CADDY,Fuel System,701.30
VOLKSWAGEN,GOLF PLUS,Gearbox (Various Faults),700.00
VOLKSWAGEN,GOLF,E.G.R Valve,700.00
VOLKSWAGEN,GOLF,Engine (Various Faults),700.00
VOLKSWAGEN,TIGUAN,Drive Shaft,699.99
VOLKSWAGEN,AMAROK,Cylinder Head Gasket,698.60
VOLKSWAGEN,SCIROCCO,E.G.R Valve,690.93
VOLKSWAGEN,PASSAT,Multimedia/ Sat,690.10
VOLKSWAGEN,TOURAN,Turbocharger,684.00
VOLKSWAGEN,PASSAT,Water Pump,668.55
VOLKSWAGEN,GOLF,Engine (Various Faults),666.68
VOLKSWAGEN,GOLF,Turbocharger,658.50
VOLKSWAGEN,TRANSPORTER,Flywheel ,653.67
VOLKSWAGEN,POLO,Turbocharger,650.02
VOLKSWAGEN,CRAFTER,Steering Pump,649.94
VOLKSWAGEN,SCIROCCO,Shock Absorber,646.24
VOLKSWAGEN,GOLF,Turbocharger,644.08
VOLKSWAGEN,TOUAREG,Alternator,643.60
VOLKSWAGEN,GOLF,Clutch (Various Faults),641.30
VOLKSWAGEN,EOS,Turbocharger,638.50
VOLKSWAGEN,PASSAT,Water Pump,634.06
VOLKSWAGEN,GOLF,Electrical ,631.57
VOLKSWAGEN,CADDY,Fuel Injectors,629.50
VOLKSWAGEN,GOLF,Clutch (Various Faults),625.20
VOLKSWAGEN,GOLF,Flywheel,621.79
VOLKSWAGEN,TOUAREG,Nox Sensor,621.60
VOLKSWAGEN,TOURAN,Turbocharger,620.44
VOLKSWAGEN,SCIROCCO,Throttle Body,619.50
VOLKSWAGEN,GOLF,Gearbox (Various Faults),614.54
VOLKSWAGEN,CADDY,Fuel Injectors,610.50
VOLKSWAGEN,TIGUAN,Cooling Fan Motor,608.51
VOLKSWAGEN,POLO,E.G.R Valve,607.80
VOLKSWAGEN,PASSAT,Clutch (Various Faults),604.50
VOLKSWAGEN,SCIROCCO,Steering Column,603.41
VOLKSWAGEN,GOLF R,Cooling,592.27
VOLKSWAGEN,POLO,Thermostat Housing,591.53
VOLKSWAGEN,GOLF GTD,,589.46
VOLKSWAGEN,GOLF,Clutch (Various Faults),585.80
VOLKSWAGEN,GOLF,Electrical ,584.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),584.00
VOLKSWAGEN,POLO,Clutch (Various Faults),581.06
VOLKSWAGEN,CADDY,Fuel Injectors,579.50
VOLKSWAGEN,GOLF,Fuel Injectors,572.00
VOLKSWAGEN,CADDY,Fuel Injectors,569.33
VOLKSWAGEN,TIGUAN,Clutch (Various Faults),569.30
VOLKSWAGEN,GOLF,Alternator,568.66
VOLKSWAGEN,SCIROCCO,Fuel System,568.34
VOLKSWAGEN,GOLF,Clutch (Various Faults),567.16
VOLKSWAGEN,GOLF GTI,Fuel System,564.78
VOLKSWAGEN,SCIROCCO,Electrical ,564.48
VOLKSWAGEN,JETTA,E.G.R Valve,562.40
VOLKSWAGEN,TIGUAN,Suspension (Various Faults),558.40
VOLKSWAGEN,POLO,Clutch (Various Faults),558.25
VOLKSWAGEN,CC,E.G.R Valve,556.84
VOLKSWAGEN,GOLF,Fuel System,556.26
VOLKSWAGEN,TRANSPORTER,Heater/Glow Plugs,552.84
VOLKSWAGEN,BEETLE,Window Regulator,552.43
VOLKSWAGEN,TRANSPORTER,E.G.R Valve,550.90
VOLKSWAGEN,GOLF,Turbocharger,550.72
VOLKSWAGEN,GOLF,Heater Fan Motor,542.82
VOLKSWAGEN,GOLF,Gearbox (Various Faults),540.00
VOLKSWAGEN,GOLF PLUS,Engine (Various Faults),534.80
VOLKSWAGEN,GOLF R,Water Pump,533.85
VOLKSWAGEN,POLO,Steering Rack,531.60
VOLKSWAGEN,POLO,E.G.R Valve,530.00
VOLKSWAGEN,CADDY,Fuel Injectors,528.08
VOLKSWAGEN,GOLF,Fuel Injectors,526.80
VOLKSWAGEN,GOLF,Water Pump,526.75
VOLKSWAGEN,TOURAN,E.G.R Valve,526.12
VOLKSWAGEN,POLO,Timing Chain,525.73
VOLKSWAGEN,GOLF,Steering Rack,525.50
VOLKSWAGEN,POLO,Air Con (Various Faults),524.89
VOLKSWAGEN,CADDY,E.G.R Valve,521.89
VOLKSWAGEN,GOLF,Clutch (Various Faults),520.03
VOLKSWAGEN,CADDY,Fuel Injectors,519.52
VOLKSWAGEN,EOS,Flywheel ,516.68
VOLKSWAGEN,GOLF GT,,515.84
VOLKSWAGEN,POLO,E.G.R Valve,513.75
VOLKSWAGEN,GOLF,Engine (Various Faults),513.60
VOLKSWAGEN,TRANSPORTER,E.G.R Valve,511.92
VOLKSWAGEN,TRANSPORTER,E.G.R Valve,511.39
VOLKSWAGEN,GOLF,Turbocharger,503.54
VOLKSWAGEN,GOLF R,Water Pump,502.45
VOLKSWAGEN,PASSAT,Gearbox (Various Faults),502.40
VOLKSWAGEN,GOLF,E.G.R Valve,500.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),500.00
VOLKSWAGEN,POLO,Dpf Filter,500.00
VOLKSWAGEN,PASSAT,Flywheel ,500.00
VOLKSWAGEN,CADDY,Turbocharger,500.00
VOLKSWAGEN,POLO,Timing Chain,500.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),500.00
VOLKSWAGEN,TRANSPORTER,E.G.R Valve,500.00
VOLKSWAGEN,CC,Clutch (Various Faults),500.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),500.00
VOLKSWAGEN,GOLF,GEARBOX (VARIOUS FAULTS),500.00
VOLKSWAGEN,GOLF,E.G.R Valve,499.28
VOLKSWAGEN,POLO,Drive Shaft,497.74
VOLKSWAGEN,GOLF,Turbocharger,495.76
VOLKSWAGEN,POLO,Water Pump,495.73
VOLKSWAGEN,POLO,Gearbox (Various Faults),492.52
VOLKSWAGEN,PASSAT,Engine (Various Faults),487.48
VOLKSWAGEN,POLO,Clutch (Various Faults),487.20
VOLKSWAGEN,POLO,Engine (Various Faults),484.00
VOLKSWAGEN,TOUAREG,Turbocharger,484.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),484.00
VOLKSWAGEN,GOLF,Abs (Various Faults),479.00
VOLKSWAGEN,CADDY,Fuel System,478.40
VOLKSWAGEN,GOLF,E.G.R Valve,477.60
VOLKSWAGEN,SHARAN,Fuel System (Various Faults),477.53
VOLKSWAGEN,TIGUAN,Ad Blue System (Emissions),477.02
VOLKSWAGEN,GOLF,Heater Matrix,476.34
VOLKSWAGEN,PASSAT,Turbocharger,475.00
VOLKSWAGEN,TRANSPORTER,Intercooler,474.26
VOLKSWAGEN,GOLF,Turbocharger,473.80
VOLKSWAGEN,TRANSPORTER,Oil Cooler-,472.92
VOLKSWAGEN,TIGUAN,Air Con (Various Faults),472.29
VOLKSWAGEN,GOLF,Brake Servo ,471.32
VOLKSWAGEN,POLO,Engine (Various Faults),469.00
VOLKSWAGEN,CADDY,Fuel System,466.03
VOLKSWAGEN,CADDY,E.G.R Valve,461.84
VOLKSWAGEN,POLO,Clutch (Various Faults),459.28
VOLKSWAGEN,TIGUAN,INSTRUMENT CLUSTER / CLOCKS,457.98
VOLKSWAGEN,POLO,Fuel Injectors,457.00
VOLKSWAGEN,GOLF,Fuel Injectors,456.00
VOLKSWAGEN,CADDY,Fuel System,453.60
VOLKSWAGEN,GOLF R,,453.52
VOLKSWAGEN,SCIROCCO,Electrical ,453.02
VOLKSWAGEN,GOLF GT,Clutch (Various Faults),452.99
VOLKSWAGEN,GOLF,Thermostat Housing,451.43
VOLKSWAGEN,PASSAT,E.G.R Valve,451.24
VOLKSWAGEN,EOS,E.G.R Valve,450.00
VOLKSWAGEN,TIGUAN,Engine (Various Faults),449.93
VOLKSWAGEN,PASSAT,Water Pump,445.80
VOLKSWAGEN,SCIROCCO,Ignition Coil,444.47
VOLKSWAGEN,GOLF,Water Pump,442.06
VOLKSWAGEN,TOURAN,Alternator,440.88
VOLKSWAGEN,POLO,Fuel System,438.00
VOLKSWAGEN,POLO,Engine (Various Faults),437.19
VOLKSWAGEN,CADDY,ALTERNATOR,435.38
VOLKSWAGEN,PASSAT,Clutch (Various Faults),434.00
VOLKSWAGEN,GOLF,Electrical ,433.93
VOLKSWAGEN,CADDY,Fuel Injectors,433.80
VOLKSWAGEN,GOLF,Water Pump,433.48
VOLKSWAGEN,GOLF,Fuel Injectors,433.00
VOLKSWAGEN,TOUAREG,Nox Sensor,432.40
VOLKSWAGEN,GOLF,Thermostat,431.17
VOLKSWAGEN,POLO,Water Pump,427.96
VOLKSWAGEN,TOURAN,,425.33
VOLKSWAGEN,GOLF,Clutch (Various Faults),424.03
VOLKSWAGEN,POLO,Lambda Sensor (Emissions),423.09
VOLKSWAGEN,GOLF,E.G.R Valve,421.50
VOLKSWAGEN,POLO,E.G.R Cooler,420.00
VOLKSWAGEN,CADDY,Water Pump,417.00
VOLKSWAGEN,SCIROCCO,Alternator,416.60
VOLKSWAGEN,TIGUAN,Oxygen (Lambda) Sensor,412.98
VOLKSWAGEN,PASSAT,Thermostat,411.25
VOLKSWAGEN,GOLF,Gearbox (Various Faults),410.08
VOLKSWAGEN,POLO,Abs (Various Faults),410.00
VOLKSWAGEN,GOLF,Thermostat,409.74
VOLKSWAGEN,GOLF,E.G.R Valve,409.71
VOLKSWAGEN,SCIROCCO,Vacuum Pump,408.23
VOLKSWAGEN,CADDY,Fuel Injectors,408.00
VOLKSWAGEN,GOLF,Shock Absorber,407.78
VOLKSWAGEN,GOLF GTD,Fuel System,405.66
VOLKSWAGEN,GOLF,Turbocharger,405.00
VOLKSWAGEN,GOLF,Clutch (Various Faults),403.52
VOLKSWAGEN,GOLF GTD,Water Pump,403.32
VOLKSWAGEN,PASSAT,Alternator,402.00
VOLKSWAGEN,GOLF,Fuel System,401.10
VOLKSWAGEN,PASSAT,Water Pump,400.52
VOLKSWAGEN,GOLF,Fuel Injectors,400.20
VOLKSWAGEN,GOLF,Turbocharger,400.00
VOLKSWAGEN,CADDY,Fuel System,400.00
VOLKSWAGEN,TOUAREG,Catalyst (Exhaust),400.00
VOLKSWAGEN,SCIROCCO,Clutch (Various Faults),400.00
VOLKSWAGEN,TIGUAN,Turbocharger,400.00
VOLKSWAGEN,EOS,Window Regulator,400.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),400.00
VOLKSWAGEN,CADDY,Fuel System,400.00
VOLKSWAGEN,GOLF GTD,Heater Matrix,400.00
VOLKSWAGEN,GOLF GTI,Fuel Injectors,400.00
VOLKSWAGEN,GOLF,Turbocharger,400.00
VOLKSWAGEN,PASSAT,,399.89
VOLKSWAGEN,GOLF,Clutch (Various Faults),397.51
VOLKSWAGEN,GOLF,Water Pump,396.06
VOLKSWAGEN,CADDY,Fuel Injectors,396.00
VOLKSWAGEN,TOURAN,Water Pump,393.52
VOLKSWAGEN,PASSAT,Air Con (Various Faults),393.44
VOLKSWAGEN,GOLF,Fuel Injectors,391.50
VOLKSWAGEN,POLO,Washer Pump,391.31
VOLKSWAGEN,CADDY,Fuel Injectors,390.00
VOLKSWAGEN,GOLF,Turbocharger,387.50
VOLKSWAGEN,GOLF,Air Con (Various Faults),387.14
VOLKSWAGEN,CC,Air Con (Various Faults),387.06
VOLKSWAGEN,GOLF,Wheel Bearing,386.83
VOLKSWAGEN,TIGUAN,Alternator,385.40
VOLKSWAGEN,GOLF,Timing Chain,385.14
VOLKSWAGEN,SCIROCCO,Air Con (Various Faults),384.00
VOLKSWAGEN,TIGUAN,Gearbox (Various Faults),384.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),384.00
VOLKSWAGEN,GOLF,Gearbox (Various Faults),384.00
VOLKSWAGEN,GOLF,Engine (Various Faults),384.00
VOLKSWAGEN,GOLF,Ignition Coil,383.20
VOLKSWAGEN,PASSAT,Brakes (Various Faults),382.60
VOLKSWAGEN,CADDY,Fuel Injectors,382.16
VOLKSWAGEN,CADDY,Electrical ,381.00
VOLKSWAGEN,TRANSPORTER,Drive Shaft,381.00
VOLKSWAGEN,CARAVELLE,,378.79
VOLKSWAGEN,GOLF,Water Pump,377.99
VOLKSWAGEN,POLO,Abs (Various Faults),375.60
VOLKSWAGEN,POLO,Fuel Lift Pump,374.53
VOLKSWAGEN,TOURAN,Alternator,374.18
VOLKSWAGEN,TRANSPORTER,E.G.R Valve,370.69
VOLKSWAGEN,TIGUAN,Ecu (Other),369.84
VOLKSWAGEN,TIGUAN,Air Con (Various Faults),369.54
VOLKSWAGEN,TIGUAN,Shock Absorber,368.00
VOLKSWAGEN,SCIROCCO,Suspension (Various Faults),365.68
VOLKSWAGEN,CADDY,Fuel System,365.00
VOLKSWAGEN,CADDY,Fuel System,364.20
VOLKSWAGEN,GOLF,Fuel Injection Pump,363.10
VOLKSWAGEN,GOLF,Electrical ,362.23
VOLKSWAGEN,EOS,Electrical ,361.76
VOLKSWAGEN,PASSAT,Spring (Suspension),361.66
VOLKSWAGEN,SCIROCCO,Electrical ,358.86
VOLKSWAGEN,POLO,Shock Absorber,358.58
VOLKSWAGEN,CADDY,Fuel Injectors,358.00
VOLKSWAGEN,GOLF,Air Con (Various Faults),357.36
VOLKSWAGEN,CADDY,Fuel Injectors,356.78
VOLKSWAGEN,GOLF,Fuel Injectors,356.00
VOLKSWAGEN,GOLF,Air Con (Various Faults),355.48
VOLKSWAGEN,GOLF,Fuel System,355.41
VOLKSWAGEN,GOLF,Fuel System,355.28
VOLKSWAGEN,POLO,Engine (Various Faults),355.24
VOLKSWAGEN,GOLF,Brakes (Various Faults),354.06
VOLKSWAGEN,CADDY,Brakes (Various Faults),353.96
VOLKSWAGEN,CADDY,Fuel System,353.28
VOLKSWAGEN,TIGUAN,Prop Shaft (Centre Bearing),352.10
VOLKSWAGEN,CADDY,Radiator,350.42
VOLKSWAGEN,GOLF,Fuel System,350.00
VOLKSWAGEN,PASSAT,Clutch (Various Faults),350.00
VOLKSWAGEN,SCIROCCO,Clutch (Various Faults),350.00
VOLKSWAGEN,CADDY,Brakes (Various Faults),350.00
VOLKSWAGEN,PASSAT,Air Con (Various Faults),347.74
VOLKSWAGEN,TRANSPORTER,Heater Matrix,347.47
VOLKSWAGEN,GOLF,Water Pump,346.56
VOLKSWAGEN,TRANSPORTER,Inlet Manifold,346.10
VOLKSWAGEN,PHAETON,Electrical ,345.08
VOLKSWAGEN,CC,Electrical ,344.89
VOLKSWAGEN,SCIROCCO,Spring (Suspension),340.93
VOLKSWAGEN,POLO,Electrical ,340.76
VOLKSWAGEN,CADDY,Fuel Injectors,340.00
VOLKSWAGEN,GOLF GTI,Turbocharger,337.75
VOLKSWAGEN,GOLF,Gearbox (Various Faults),335.94
VOLKSWAGEN,TIGUAN,,335.47
VOLKSWAGEN,GOLF R,Other,335.02
VOLKSWAGEN,CADDY,Starter Motor,334.52
VOLKSWAGEN,CALIFORNIA,Headlamp Motor,334.28
VOLKSWAGEN,TIGUAN,Brakes (Various Faults),334.00
VOLKSWAGEN,PHAETON,Central Door Locking,333.76
VOLKSWAGEN,GOLF,Electrical ,330.97
VOLKSWAGEN,POLO,Camshaft Tensioner,330.38
VOLKSWAGEN,PASSAT,Multimedia,330.00
VOLKSWAGEN,GOLF,Heater Matrix,329.76
VOLKSWAGEN,PASSAT,E.G.R Cooler,328.25
VOLKSWAGEN,GOLF GTI,Spring (Suspension),327.72
VOLKSWAGEN,SCIROCCO,Spring (Suspension),326.46
VOLKSWAGEN,CADDY,Fuel Injectors,326.00
VOLKSWAGEN,SCIROCCO,Cooling,325.10
VOLKSWAGEN,PASSAT,Electrical ,323.59
VOLKSWAGEN,GOLF,Fuel System,323.32
VOLKSWAGEN,GOLF,Water Pump,322.93
VOLKSWAGEN,PASSAT,Electrical ,322.72
VOLKSWAGEN,CRAFTER,Fuel System,322.28
VOLKSWAGEN,GOLF,E.G.R Valve,321.30
VOLKSWAGEN,SCIROCCO,Shock Absorber,321.00
VOLKSWAGEN,MOVE UP!,Gearbox (Various Faults),320.91
VOLKSWAGEN,PASSAT,Air Con (Various Faults),320.64
VOLKSWAGEN,GOLF GT,Dpf Filter,320.00
VOLKSWAGEN,CADDY,Brakes (Various Faults),319.22
VOLKSWAGEN,GOLF GTI,Air Bag System,318.62
VOLKSWAGEN,POLO,Throttle Body,318.60
VOLKSWAGEN,SCIROCCO,Clutch (Various Faults),317.58
VOLKSWAGEN,TOURAN,Drive Shaft,317.50
VOLKSWAGEN,GOLF,Alternator,316.92
VOLKSWAGEN,GOLF,Water Pump,316.69
VOLKSWAGEN,POLO,Air Con (Various Faults),316.00
VOLKSWAGEN,GOLF,Air Con (Various Faults),316.00
VOLKSWAGEN,GOLF,Heater Matrix,312.83
VOLKSWAGEN,PASSAT,Heater Fan Motor,312.60
VOLKSWAGEN,GOLF,Electrical ,312.20
VOLKSWAGEN,GOLF,Fuel System,311.00
VOLKSWAGEN,POLO,Fuel Injectors,310.00
VOLKSWAGEN,GOLF,Fuel System,310.00
VOLKSWAGEN,GOLF,Alternator,309.00
VOLKSWAGEN,PASSAT,E.G.R Valve,307.92
VOLKSWAGEN,TIGUAN,Inlet Manifold,307.89
VOLKSWAGEN,GOLF,Fuel System,307.14
VOLKSWAGEN,PASSAT,Water Pump,305.59
VOLKSWAGEN,POLO,Turbocharger,304.98
VOLKSWAGEN,CADDY,Clutch (Various Faults),303.44
VOLKSWAGEN,POLO,Timing Chain,302.40
VOLKSWAGEN,SCIROCCO,Clutch (Various Faults),302.27
VOLKSWAGEN,PASSAT,Seat Belt,301.85
VOLKSWAGEN,TIGUAN,Clutch (Various Faults),301.68
VOLKSWAGEN,GOLF,Window Motor,300.41
VOLKSWAGEN,POLO,Gearbox (Various Faults),300.00
VOLKSWAGEN,POLO,Engine (Various Faults),300.00
VOLKSWAGEN,PASSAT,Turbocharger,300.00
VOLKSWAGEN,SCIROCCO,E.G.R Valve,300.00
VOLKSWAGEN,GOLF,Fuel System,300.00
VOLKSWAGEN,TAKE UP!,Differential,300.00
VOLKSWAGEN,TIGUAN,Clutch (Various Faults),300.00
VOLKSWAGEN,GOLF,Oil Leaks,300.00
VOLKSWAGEN,GOLF,Brakes,300.00
VOLKSWAGEN,GOLF,Electrical ,300.00
VOLKSWAGEN,TRANSPORTER,Clutch (Various Faults),300.00
VOLKSWAGEN,GOLF,Inlet Manifold,300.00
VOLKSWAGEN,TOUAREG,Turbocharger,300.00
VOLKSWAGEN,POLO,FUEL SYSTEM,300.00
VOLKSWAGEN,SCIROCCO,Fuel System,299.28
VOLKSWAGEN,GOLF,Sensors,299.25
VOLKSWAGEN,GOLF,Wheel Bearing,299.13
VOLKSWAGEN,GOLF,Fuel System,298.10
VOLKSWAGEN,TRANSPORTER,Heater Fan Motor,297.44
VOLKSWAGEN,POLO,Air Con (Various Faults),295.53
VOLKSWAGEN,CADDY,Fuel System,295.50
VOLKSWAGEN,GOLF,Starter Motor,295.49
VOLKSWAGEN,GOLF R,Water Pump,295.22
VOLKSWAGEN,PASSAT,Fuel System,292.80
VOLKSWAGEN,POLO,Electrical ,292.58
VOLKSWAGEN,POLO,Engine (Various Faults),291.67
VOLKSWAGEN,AMAROK,Window Motor,290.40
VOLKSWAGEN,CADDY,Fuel System,289.67
VOLKSWAGEN,CADDY,Spring (Suspension),288.79
VOLKSWAGEN,GOLF,Water Pump,288.70
VOLKSWAGEN,GOLF,Air Con (Various Faults),285.81
VOLKSWAGEN,CADDY,Washer Pump,284.50
VOLKSWAGEN,CADDY,WASHER PUMP,284.50
VOLKSWAGEN,GOLF,Brakes (Various Faults),284.00
VOLKSWAGEN,TIGUAN,Steering Rack,283.92
VOLKSWAGEN,GOLF,Air Con (Various Faults),283.82
VOLKSWAGEN,TOURAN,Fuel System,283.53
VOLKSWAGEN,GOLF,Fuel Injectors,283.10
VOLKSWAGEN,CC,Suspension (Various Faults),281.00
VOLKSWAGEN,POLO,Window Regulator,280.37
VOLKSWAGEN,AMAROK,Headlamp/ Fog Lamp Unit,280.32
VOLKSWAGEN,BEETLE,Camshaft Sensor,279.75
VOLKSWAGEN,SCIROCCO,Drive Shaft,279.60
VOLKSWAGEN,TOUAREG,Sensors,279.53
VOLKSWAGEN,GOLF,Water Pump,279.09
VOLKSWAGEN,GOLF PLUS,Wiper Motor,278.78
VOLKSWAGEN,PASSAT,Heater/Glow Plugs,278.52
VOLKSWAGEN,PASSAT,Air Con (Various Faults),277.94
VOLKSWAGEN,GOLF,Fuel System,277.84
VOLKSWAGEN,TOUAREG,Water Pump,277.37
VOLKSWAGEN,PASSAT,Electrical ,275.30
VOLKSWAGEN,POLO,Cv Joint,274.99
VOLKSWAGEN,GOLF,Heater Matrix,274.00
VOLKSWAGEN,PASSAT,Water Pump,272.78
VOLKSWAGEN,FOX,Catalyst (Exhaust),270.20
